age,workclass,fnlwgt,education,educationNum,maritalStatus,occupation,relationship,race,sex,capitalGain,capitalLoss,hoursPerWeek,nativeCountry,label
59,Private,24244.0,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40,United-States,-1
26,Federal-gov,185885.0,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,15,United-States,-1
53,Private,261207.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40,Peru,-1
30,Private,57651.0,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Male,0.0,2001.0,42,United-States,-1
44,Private,132849.0,Masters,14,Never-married,Craft-repair,Unmarried,Black,Female,0.0,0.0,40,United-States,-1
25,Local-gov,476599.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40,United-States,-1
28,Private,33798.0,12th,8,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,50,United-States,-1
34,Private,66384.0,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,35,United-States,-1
29,Private,227879.0,Assoc-voc,11,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40,United-States,-1
23,State-gov,278155.0,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40,United-States,-1
74,Private,91488.0,1st-4th,2,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,20,United-States,-1
30,Private,207564.0,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40,United-States,-1
84,Private,188328.0,HS-grad,9,Widowed,Prof-specialty,Not-in-family,White,Female,0.0,0.0,16,United-States,-1
25,Private,244408.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0.0,0.0,40,Philippines,-1
51,Private,190678.0,HS-grad,9,Divorced,Prof-specialty,Unmarried,Black,Female,0.0,0.0,40,,-1
34,Private,241360.0,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,,-1
35,Private,107302.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,1
23,Private,117767.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,-1
32,Self-emp-not-inc,295010.0,Some-college,10,Separated,Other-service,Unmarried,White,Female,0.0,0.0,40,United-States,-1
46,Private,33794.0,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,10,United-States,-1
55,Self-emp-not-inc,168625.0,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,12,United-States,1
47,Self-emp-inc,173783.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024.0,0.0,60,United-States,1
57,Self-emp-not-inc,170988.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,55,United-States,-1
24,Private,376755.0,Some-college,10,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,20,United-States,-1
62,Private,116289.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45,United-States,-1
58,Private,186106.0,7th-8th,4,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40,United-States,-1
56,Private,179641.0,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,45,United-States,-1
40,Private,64980.0,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,0.0,55,United-States,1
37,Local-gov,333664.0,Some-college,10,Separated,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,United-States,-1
45,Private,175600.0,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,50,United-States,-1
23,Private,162945.0,7th-8th,4,Never-married,Other-service,Own-child,White,Male,0.0,0.0,35,United-States,-1
41,Self-emp-inc,114967.0,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,40,United-States,1
44,Private,33105.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40,United-States,-1
46,Private,165468.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50,United-States,1
48,Private,193553.0,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0.0,0.0,20,United-States,-1
64,State-gov,143880.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,1
41,Local-gov,144995.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55,United-States,-1
24,Federal-gov,130534.0,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40,United-States,-1
51,Private,355954.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60,United-States,1
53,Private,102828.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,35,United-States,1
25,State-gov,81993.0,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,46,United-States,-1
81,Private,36147.0,Prof-school,15,Married-civ-spouse,Farming-fishing,Husband,White,Male,10605.0,0.0,2,United-States,1
28,Private,79702.0,Some-college,10,Never-married,Adm-clerical,Other-relative,Black,Male,0.0,0.0,40,United-States,-1
32,Private,299635.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,Germany,-1
45,Private,216626.0,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,Other,Male,0.0,0.0,40,Columbia,-1
32,Self-emp-inc,144949.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,70,United-States,1
35,Local-gov,217926.0,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,40,United-States,-1
41,Private,806552.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50,United-States,1
61,Self-emp-not-inc,133969.0,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,0.0,63,South,-1
48,Private,191858.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,-1
45,Private,204205.0,7th-8th,4,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,48,United-States,-1
23,Private,199070.0,HS-grad,9,Never-married,Protective-serv,Own-child,Black,Male,0.0,0.0,16,United-States,-1
44,Private,55395.0,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,United-States,-1
47,Federal-gov,187581.0,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,48,United-States,1
30,Local-gov,261319.0,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,-1
60,Self-emp-not-inc,176839.0,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45,United-States,1
46,Self-emp-inc,175958.0,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45,,-1
48,Private,246891.0,Some-college,10,Widowed,Sales,Unmarried,White,Male,0.0,0.0,50,United-States,1
48,Private,123681.0,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,1
40,Private,168113.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,-1
19,Private,194905.0,Some-college,10,Never-married,Other-service,Own-child,White,Female,0.0,0.0,12,United-States,-1
27,Private,161683.0,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,42,United-States,-1
23,Private,234791.0,Some-college,10,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,36,United-States,-1
19,Private,194608.0,9th,5,Never-married,Handlers-cleaners,Own-child,White,Female,0.0,0.0,40,United-States,-1
33,Private,268147.0,9th,5,Never-married,Sales,Unmarried,White,Female,0.0,0.0,40,United-States,-1
17,Private,114798.0,10th,6,Never-married,Other-service,Own-child,White,Female,0.0,0.0,20,United-States,-1
39,Federal-gov,116369.0,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,48,United-States,-1
30,Private,36340.0,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,24,United-States,-1
51,Private,357949.0,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,16,United-States,-1
34,Self-emp-not-inc,168906.0,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,50,United-States,-1
62,Private,81116.0,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,1974.0,40,United-States,-1
32,Private,71540.0,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40,United-States,-1
45,Local-gov,160173.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,50,United-States,1
31,Private,164870.0,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,Mexico,-1
41,Private,110732.0,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,40,United-States,-1
32,Private,195891.0,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,55,United-States,-1
32,Private,176185.0,Some-college,10,Divorced,Exec-managerial,Other-relative,White,Male,0.0,0.0,60,United-States,-1
34,Private,170769.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,50,United-States,1
22,Private,177107.0,Assoc-voc,11,Never-married,Prof-specialty,Unmarried,Black,Female,0.0,0.0,35,United-States,-1
34,Private,120461.0,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,50,United-States,-1
23,Private,345734.0,Some-college,10,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40,United-States,-1
58,Private,209423.0,1st-4th,2,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,38,Cuba,-1
28,Private,273929.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,1628.0,60,United-States,-1
41,Private,157217.0,HS-grad,9,Separated,Craft-repair,Unmarried,White,Male,0.0,0.0,40,United-States,-1
27,Private,360527.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,-1
35,Private,140474.0,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40,United-States,-1
24,Private,231261.0,12th,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,50,United-States,-1
21,Private,170800.0,HS-grad,9,Never-married,Sales,Own-child,White,Female,0.0,0.0,30,United-States,-1
37,Private,321943.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,1
52,Private,177366.0,HS-grad,9,Separated,Other-service,Other-relative,White,Female,0.0,0.0,20,United-States,-1
24,Private,360077.0,11th,7,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40,United-States,1
36,Federal-gov,67317.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,-1
43,Private,258049.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,53,United-States,1
49,Private,199058.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,38,United-States,-1
42,Self-emp-inc,282069.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,-1
22,Federal-gov,274103.0,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,10,United-States,-1
58,Private,373344.0,1st-4th,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40,United-States,-1
42,Private,242564.0,7th-8th,4,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0.0,2205.0,40,United-States,-1
55,Private,143266.0,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Male,0.0,0.0,25,United-States,-1
51,Private,209912.0,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,50,United-States,-1
61,Private,227266.0,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,40,United-States,-1
58,Self-emp-not-inc,165695.0,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,70,United-States,-1
23,Private,285775.0,HS-grad,9,Never-married,Protective-serv,Other-relative,White,Male,0.0,0.0,42,United-States,-1
46,Private,411595.0,5th-6th,3,Widowed,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40,Mexico,-1
27,Private,189462.0,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,46,United-States,-1
45,Local-gov,33798.0,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40,United-States,-1
18,Private,36251.0,10th,6,Never-married,Other-service,Own-child,White,Female,0.0,0.0,15,United-States,-1
42,Private,172148.0,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,0.0,40,United-States,-1
53,State-gov,33795.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,-1
48,Federal-gov,113612.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,1
28,Private,206351.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,-1
48,Federal-gov,110457.0,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40,United-States,-1
22,Private,141003.0,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40,United-States,-1
49,Private,187563.0,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,40,United-States,-1
36,Private,231948.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,64,United-States,1
42,Private,167174.0,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,50,China,1
21,Private,151158.0,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,25,United-States,-1
40,Private,77975.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,-1
44,Private,113324.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,-1
56,Private,155449.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50,United-States,-1
42,Private,318255.0,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,-1
44,Private,228729.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40,,-1
23,Private,223811.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,30,United-States,-1
41,Private,99870.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,55,United-States,-1
42,Private,445382.0,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,-1
49,Private,32212.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,43,United-States,-1
36,Private,300333.0,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,Cuba,-1
46,Federal-gov,110884.0,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,40,United-States,-1
59,Private,114032.0,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,-1
22,Private,341760.0,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,40,United-States,-1
38,Self-emp-inc,112847.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,United-States,1
34,Private,849857.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,Nicaragua,-1
42,Private,222884.0,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,55,United-States,1
29,Private,380560.0,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,Mexico,-1
33,Private,326104.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,1
72,Self-emp-inc,473748.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,25,United-States,1
33,Private,101345.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,42,Canada,1
23,Private,248978.0,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,Mexico,-1
41,Self-emp-not-inc,111772.0,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1887.0,40,United-States,1
20,Private,238685.0,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,32,United-States,-1
50,State-gov,289207.0,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1902.0,45,United-States,1
40,Private,150528.0,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,-1
55,Private,28338.0,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40,United-States,-1
48,Federal-gov,326048.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,44,United-States,1
17,Private,438996.0,10th,6,Never-married,Other-service,Other-relative,White,Male,0.0,0.0,40,Mexico,-1
27,Private,405855.0,9th,5,Never-married,Craft-repair,Other-relative,White,Male,0.0,0.0,40,Mexico,-1
33,Private,301867.0,Some-college,10,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,35,United-States,-1
47,Private,209460.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1485.0,47,United-States,-1
60,Local-gov,202473.0,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40,United-States,-1
56,Private,202220.0,Some-college,10,Separated,Tech-support,Unmarried,Black,Female,0.0,0.0,38,United-States,-1
17,Private,295488.0,11th,7,Never-married,Other-service,Own-child,Black,Female,0.0,0.0,25,United-States,-1
36,Private,306567.0,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Female,0.0,0.0,40,United-States,1
33,Self-emp-inc,218164.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298.0,0.0,55,United-States,1
34,Private,167893.0,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,64,United-States,1
30,Private,113453.0,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,30,United-States,-1
20,Private,154779.0,Some-college,10,Never-married,Sales,Other-relative,Other,Female,0.0,0.0,40,United-States,-1
35,Private,188391.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55,United-States,1
23,Private,245302.0,Some-college,10,Divorced,Sales,Own-child,Black,Female,0.0,0.0,40,United-States,-1
31,Private,195750.0,1st-4th,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45,United-States,-1
46,Private,200734.0,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,35,Trinadad&Tobago,-1
21,Private,126314.0,Some-college,10,Never-married,Other-service,Own-child,White,Male,0.0,0.0,10,United-States,-1
29,Self-emp-not-inc,229842.0,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Male,0.0,0.0,45,United-States,-1
38,Private,103323.0,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40,United-States,-1
31,Private,157886.0,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,40,United-States,-1
44,State-gov,98989.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,38,United-States,1
41,Private,34278.0,Assoc-voc,11,Separated,Other-service,Not-in-family,White,Male,0.0,0.0,40,United-States,-1
31,Local-gov,168906.0,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,35,United-States,-1
44,Private,151089.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1902.0,50,United-States,1
24,Private,448026.0,Bachelors,13,Never-married,Sales,Own-child,White,Male,0.0,0.0,40,United-States,-1
31,Private,106347.0,11th,7,Separated,Other-service,Not-in-family,Black,Female,0.0,0.0,42,United-States,-1
58,Private,141807.0,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,Italy,-1
41,Private,113324.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,-1
42,Private,173628.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
66,Private,186324.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,5,United-States,1
29,Private,227890.0,HS-grad,9,Never-married,Protective-serv,Other-relative,Black,Male,0.0,0.0,40,United-States,-1
27,State-gov,192257.0,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,2174.0,0.0,40,United-States,-1
24,Private,91189.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,-1
39,Private,190987.0,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,50,United-States,-1
31,State-gov,373432.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298.0,0.0,55,United-States,1
45,State-gov,37672.0,Assoc-voc,11,Divorced,Tech-support,Unmarried,White,Female,0.0,0.0,40,United-States,-1
18,Private,159561.0,11th,7,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,20,United-States,-1
35,Self-emp-not-inc,28996.0,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40,United-States,-1
27,Private,195681.0,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,48,,-1
33,Self-emp-not-inc,223046.0,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,-1
49,Private,185041.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,-1
40,Private,181015.0,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0.0,0.0,47,United-States,-1
43,Private,180096.0,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50,United-States,1
26,Local-gov,192213.0,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40,Canada,-1
55,Private,176012.0,9th,5,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,0.0,23,United-States,-1
32,Private,103608.0,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,United-States,-1
34,Private,301591.0,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Female,0.0,0.0,35,United-States,-1
32,Private,257978.0,Assoc-voc,11,Widowed,Tech-support,Unmarried,Black,Female,0.0,0.0,40,United-States,-1
26,Private,121427.0,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,40,United-States,-1
61,Private,198231.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,1
22,Private,141028.0,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,30,United-States,-1
33,Private,163003.0,Bachelors,13,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,0.0,0.0,40,Philippines,-1
21,Private,119156.0,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,20,United-States,-1
36,Private,160728.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,60,United-States,-1
34,Private,441454.0,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,24,United-States,-1
27,Private,306747.0,Bachelors,13,Divorced,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,40,United-States,-1
50,Self-emp-not-inc,131982.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0.0,0.0,60,South,-1
42,Private,196797.0,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Female,0.0,0.0,38,United-States,-1
49,Private,334787.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40,United-States,-1
70,Private,178120.0,HS-grad,9,Widowed,Priv-house-serv,Other-relative,Black,Female,0.0,0.0,8,United-States,-1
34,Private,250724.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45,Jamaica,-1
33,Private,97939.0,Assoc-acdm,12,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,42,United-States,-1
47,Local-gov,275517.0,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,72,United-States,-1
20,Private,227411.0,Some-college,10,Never-married,Other-service,Own-child,White,Female,0.0,0.0,20,United-States,-1
17,Private,143791.0,10th,6,Never-married,Other-service,Own-child,Black,Female,0.0,0.0,12,United-States,-1
32,Private,222205.0,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40,United-States,1
69,Local-gov,197288.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,35,United-States,-1
30,Self-emp-not-inc,166961.0,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,20,United-States,1
58,Private,126104.0,Masters,14,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,1980.0,45,United-States,-1
31,Federal-gov,469263.0,HS-grad,9,Divorced,Craft-repair,Unmarried,Black,Male,0.0,0.0,50,United-States,-1
56,Private,193453.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1902.0,65,United-States,1
32,State-gov,117927.0,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,40,United-States,-1
50,State-gov,45961.0,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,6849.0,0.0,40,United-States,-1
45,Private,44791.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40,United-States,-1
58,Self-emp-not-inc,100606.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50,United-States,-1
57,Self-emp-not-inc,69905.0,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,15024.0,0.0,40,United-States,1
49,Private,209057.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60,United-States,1
19,Private,262601.0,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0.0,0.0,14,United-States,-1
50,State-gov,172962.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,-1
42,Private,40151.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60,United-States,-1
60,Private,95680.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,45,United-States,1
23,Private,117767.0,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0.0,0.0,35,United-States,-1
34,Private,87218.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1887.0,50,United-States,1
59,Private,110820.0,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,38,United-States,1
