time,training_score,logical_score,verbal_score,avg_literacy,location_age,distance,similar_language,is_male,turnover
23,5.014306,0,0,73.36533,8,1.5724,21.53864,1,Stayed
24,5.014306,0,0,73.36533,8,1.5724,21.53864,1,Stayed
25,5.014306,0,0,73.36533,8,1.5724,21.53864,1,Stayed
26,5.014306,0,0,73.36533,8,1.5724,21.53864,1,Stayed
27,5.014306,0,0,73.36533,8,1.5724,21.53864,1,Stayed
28,5.014306,0,0,73.36533,8,1.5724,21.53864,1,Stayed
29,5.014306,0,0,73.36533,8,1.5724,21.53864,1,Stayed
30,5.014306,0,0,73.36533,8,1.5724,21.53864,1,Stayed
31,5.014306,0,0,73.36533,8,1.5724,21.53864,1,Stayed
32,5.014306,0,0,73.36533,8,1.5724,21.53864,1,Stayed
33,5.014306,0,0,73.36533,8,1.5724,21.53864,1,Stayed
34,5.014306,0,0,73.36533,8,1.5724,21.53864,1,Stayed
35,5.014306,0,0,73.36533,8,1.5724,21.53864,1,Stayed
36,5.014306,0,0,73.36533,8,1.5724,21.53864,1,Stayed
37,5.014306,0,0,73.36533,8,1.5724,21.53864,1,Stayed
1,4.626928,4,14,79.9493,9,2.598764,22.90264,1,Stayed
2,4.626928,4,14,79.9493,9,2.598764,22.90264,1,Stayed
3,4.626928,4,14,79.9493,9,2.598764,22.90264,1,Stayed
4,4.626928,4,14,79.9493,9,2.598764,22.90264,1,Stayed
5,4.626928,4,14,79.9493,9,2.598764,22.90264,1,Stayed
6,4.626928,4,14,79.9493,9,2.598764,22.90264,1,Stayed
7,4.626928,4,14,79.9493,9,2.598764,22.90264,1,Stayed
8,4.626928,4,14,79.9493,9,2.598764,22.90264,1,Stayed
9,4.626928,4,14,79.9493,9,2.598764,22.90264,1,Stayed
10,4.626928,4,14,79.9493,9,2.598764,22.90264,1,Stayed
11,4.626928,4,14,79.9493,9,2.598764,22.90264,1,Stayed
12,4.626928,4,14,79.9493,9,2.598764,22.90264,1,Stayed
13,4.626928,4,14,79.9493,9,2.598764,22.90264,1,Stayed
14,4.626928,4,14,79.9493,9,2.598764,22.90264,1,Stayed
15,4.626928,4,14,79.9493,9,2.598764,22.90264,1,Stayed
16,4.626928,4,14,79.9493,9,2.598764,22.90264,1,Stayed
17,4.626928,4,14,79.9493,9,2.598764,22.90264,1,Stayed
18,4.626928,4,14,79.9493,9,2.598764,22.90264,1,Stayed
19,4.626928,4,14,79.9493,9,2.598764,22.90264,1,Stayed
20,4.626928,4,14,79.9493,9,2.598764,22.90264,1,Stayed
21,4.626928,4,14,79.9493,9,2.598764,22.90264,1,Stayed
22,4.626928,4,14,79.9493,9,2.598764,22.90264,1,Left
1,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
2,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
3,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
4,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
5,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
6,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
7,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
8,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
9,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
10,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
11,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
12,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
13,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
14,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
15,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
16,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
17,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
18,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
19,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
20,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
21,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
22,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
23,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
24,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
25,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
26,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
27,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
28,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
29,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
30,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
31,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
32,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
33,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
34,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
35,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
36,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
37,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
38,4.969491,4,9,84.16027,11,0.0268466,98.13719,0,Stayed
1,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
2,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
3,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
4,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
5,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
6,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
7,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
8,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
9,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
10,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
11,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
12,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
13,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
14,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
15,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
16,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
17,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
18,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
19,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
20,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
21,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
22,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
23,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
24,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
25,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
26,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
27,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
28,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
29,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
30,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
31,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
32,4.808852,0,3,87.62223,4,0.0,100.0,0,Stayed
1,4.903263,5,3,57.43801,8,0.5107269,100.0,1,Stayed
2,4.903263,5,3,57.43801,8,0.5107269,100.0,1,Stayed
3,4.903263,5,3,57.43801,8,0.5107269,100.0,1,Stayed
4,4.903263,5,3,57.43801,8,0.5107269,100.0,1,Stayed
5,4.903263,5,3,57.43801,8,0.5107269,100.0,1,Stayed
6,4.903263,5,3,57.43801,8,0.5107269,100.0,1,Stayed
7,4.903263,5,3,57.43801,8,0.5107269,100.0,1,Stayed
8,4.903263,5,3,57.43801,8,0.5107269,100.0,1,Stayed
9,4.903263,5,3,57.43801,8,0.5107269,100.0,1,Stayed
10,4.903263,5,3,57.43801,8,0.5107269,100.0,1,Stayed
11,4.903263,5,3,57.43801,8,0.5107269,100.0,1,Stayed
12,4.903263,5,3,57.43801,8,0.5107269,100.0,1,Stayed
13,4.903263,5,3,57.43801,8,0.5107269,100.0,1,Left
1,4.336372,11,4,85.82802,3,0.5086122,100.0,0,Stayed
2,4.336372,11,4,85.82802,3,0.5086122,100.0,0,Stayed
3,4.336372,11,4,85.82802,3,0.5086122,100.0,0,Stayed
4,4.336372,11,4,85.82802,3,0.5086122,100.0,0,Stayed
5,4.336372,11,4,85.82802,3,0.5086122,100.0,0,Stayed
6,4.336372,11,4,85.82802,3,0.5086122,100.0,0,Stayed
7,4.336372,11,4,85.82802,3,0.5086122,100.0,0,Stayed
8,4.336372,11,4,85.82802,3,0.5086122,100.0,0,Stayed
9,4.336372,11,4,85.82802,3,0.5086122,100.0,0,Stayed
10,4.336372,11,4,85.82802,3,0.5086122,100.0,0,Stayed
11,4.336372,11,4,85.82802,3,0.5086122,100.0,0,Stayed
12,4.336372,11,4,85.82802,3,0.5086122,100.0,0,Stayed
13,4.336372,11,4,85.82802,3,0.5086122,100.0,0,Stayed
14,4.336372,11,4,85.82802,3,0.5086122,100.0,0,Stayed
15,4.336372,11,4,85.82802,3,0.5086122,100.0,0,Left
1,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
2,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
3,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
4,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
5,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
6,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
7,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
8,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
9,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
10,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
11,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
12,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
13,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
14,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
15,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
16,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
17,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
18,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
19,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
20,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
21,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
22,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
23,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
24,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
25,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
26,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
27,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
28,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
29,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
30,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
31,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
32,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
33,4.611825,0,-2,87.6544,10,0.0,100.0,0,Stayed
1,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
2,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
3,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
4,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
5,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
6,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
7,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
8,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
9,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
10,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
11,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
12,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
13,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
14,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
15,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
16,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
17,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
18,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
19,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
20,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
21,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
22,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
23,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
24,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
25,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
26,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
27,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
28,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
29,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
30,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
31,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
32,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
33,4.840082,1,1,79.7182,26,0.8000799,21.4133,1,Stayed
1,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
2,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
3,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
4,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
5,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
6,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
7,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
8,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
9,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
10,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
11,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
12,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
13,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
14,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
15,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
16,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
17,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
18,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
19,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
20,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
21,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
22,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
23,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
24,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
25,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
26,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
27,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
28,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
29,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
30,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
31,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
32,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
33,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
34,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
35,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
36,4.798899,8,6,78.35015,12,0.2976273,100.0,1,Stayed
1,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
2,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
3,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
4,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
5,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
6,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
7,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
8,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
9,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
10,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
11,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
12,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
13,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
14,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
15,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
16,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
17,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
18,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
19,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
20,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
21,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
22,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
23,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
24,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
25,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
26,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
27,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
28,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
29,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
30,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
31,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
32,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
33,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
34,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
35,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
36,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
37,4.158825,3,4,93.99969,10,0.5650333,84.30542,1,Stayed
1,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
2,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
3,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
4,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
5,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
6,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
7,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
8,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
9,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
10,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
11,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
12,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
13,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
14,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
15,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
16,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
17,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
18,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
19,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
20,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
21,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
22,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
23,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
24,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
25,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
26,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
27,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
28,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
29,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
30,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
31,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
32,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
33,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
34,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
35,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
36,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
37,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
38,4.805326,8,8,80.28281,11,1.399667,64.19838,0,Stayed
1,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
2,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
3,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
4,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
5,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
6,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
7,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
8,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
9,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
10,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
11,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
12,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
13,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
14,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
15,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
16,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
17,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
18,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
19,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
20,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
21,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
22,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
23,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
24,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
25,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
26,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
27,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
28,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
29,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
30,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
31,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
32,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
33,4.440175,8,13,83.66895,11,0.0666492,93.74591,1,Stayed
1,4.535948,3,15,78.09482,26,2.529264,26.05241,1,Stayed
2,4.535948,3,15,78.09482,26,2.529264,26.05241,1,Stayed
3,4.535948,3,15,78.09482,26,2.529264,26.05241,1,Stayed
4,4.535948,3,15,78.09482,26,2.529264,26.05241,1,Stayed
5,4.535948,3,15,78.09482,26,2.529264,26.05241,1,Stayed
6,4.535948,3,15,78.09482,26,2.529264,26.05241,1,Stayed
7,4.535948,3,15,78.09482,26,2.529264,26.05241,1,Stayed
8,4.535948,3,15,78.09482,26,2.529264,26.05241,1,Stayed
9,4.535948,3,15,78.09482,26,2.529264,26.05241,1,Stayed
10,4.535948,3,15,78.09482,26,2.529264,26.05241,1,Stayed
11,4.535948,3,15,78.09482,26,2.529264,26.05241,1,Stayed
12,4.535948,3,15,78.09482,26,2.529264,26.05241,1,Stayed
13,4.535948,3,15,78.09482,26,2.529264,26.05241,1,Left
1,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
2,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
3,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
4,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
5,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
6,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
7,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
8,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
9,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
10,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
11,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
12,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
13,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
14,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
15,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
16,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
17,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
18,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
19,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
20,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
21,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
22,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
23,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
24,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
25,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
26,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
27,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
28,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
29,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
30,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
31,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
32,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
33,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
34,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
35,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
36,4.793092,11,3,63.19887,25,0.0,95.47412,1,Stayed
1,2.975604,10,7,77.72766,7,0.6982645,28.06734,0,Stayed
2,2.975604,10,7,77.72766,7,0.6982645,28.06734,0,Stayed
3,2.975604,10,7,77.72766,7,0.6982645,28.06734,0,Stayed
4,2.975604,10,7,77.72766,7,0.6982645,28.06734,0,Stayed
