day,length,weight,count,looped,neighbors,income,label
166,144,0.0645320825237785,711,0,1,215000000,1
252,2,0.5,1,0,1,294000000,1
162,10,0.04,1,0,1,311000000,1
226,4,0.151785714285714,5,0,1,275000000,1
99,144,0.247672970808012,1254,0,1,202000000,1
281,4,0.5,1,0,2,209980000,1
210,144,0.222211534148837,1520,3,2,350500000,1
182,144,1.01591402489716,1365,0,2,396000000,1
176,2,1.5,2,0,1,208000000,1
202,12,0.015625,1,0,1,188980000,1
184,0,0.5,1,0,1,198000000,1
250,2,0.5,1,0,1,222000000,1
212,6,0.0875,4,0,1,364000000,1
217,144,1.02573337043116,2836,7,3,728000000,1
265,0,0.5,1,0,1,227000000,1
221,144,1.2065340597041299,1642,0,1,192000000,1
227,10,0.12606837606837598,13,0,1,196000000,1
196,4,0.1,1,0,1,179000000,1
188,144,0.0419372313427267,2546,0,1,178370000,1
319,144,0.00265678603103606,991,0,2,154000000,1
75,0,1.5,3,0,3,1585000000,1
78,144,0.03253185421742,1777,0,1,200000000,1
83,144,0.184139336164144,1647,0,2,170918182,1
85,4,0.5,1,0,2,189353935,1
79,6,1.25,2,0,3,238042300,1
203,2,0.33333333333333304,1,1,1,189000000,1
321,144,0.102665195844904,1207,1205,3,317990000,1
176,144,1.7034559324954198e-05,484,0,1,208000000,1
191,144,0.0252474642649482,2826,0,1,182000000,1
206,8,0.25,1,0,1,180000000,1
185,144,0.0406250067786528,1061,0,1,100000000,1
309,144,0.8312543255365358,5259,0,2,306359230,1
197,144,0.104365004350542,3102,0,1,185000000,1
199,12,0.03125,2,0,1,189000000,1
215,144,0.0374566894963425,2027,0,2,182000000,1
192,8,0.0208333333333333,2,0,1,177000000,1
224,120,0.125030530332165,194,0,2,392000000,1
216,144,1.5300021273542,2644,0,1,182000000,1
252,2,0.5,1,0,1,207000000,1
301,8,0.0352040816326531,12,0,1,172000000,1
273,2,0.0833333333333333,1,0,2,302000000,1
189,4,0.166666666666667,8,0,1,190000000,1
194,90,0.25000000093132296,2,0,2,346000000,1
278,4,0.25,1,0,1,215980000,1
121,0,1.0,1,0,1,50000000,1
69,0,1.0,1,0,1,64960000,1
105,0,1.0,1,0,1,33941656,1
80,8,0.11,2,0,3,100000000,1
77,6,1.0,1,0,2,435396883,1
100,6,0.025,1,0,1,100000000,1
117,6,0.00316455696202532,1,0,1,120000000,1
86,144,0.6219504278371739,1572,1,3,100000000,1
71,6,0.5,1,0,1,400000000,1
178,8,0.375,3,0,1,80000000,1
79,6,0.1,1,0,1,50000000,1
67,144,0.0516854494818641,116,0,1,423000000,1
97,144,0.126712666905967,1476,10,2,148133260,1
79,144,0.0767202231831945,1913,1429,1,139899000,1
112,4,0.0781637717121588,4,0,1,145079000,1
149,144,0.131660435081243,1258,1142,1,137200435,1
81,10,1.0,1,0,1,100000000,1
78,14,8.09375809375809e-08,1,0,1,200000000,1
76,16,0.015625,1,0,2,43572975,1
73,0,1.0,1,0,1,56846539,1
75,0,1.0,1,0,1,100000000,1
108,144,0.9583508793870009,1048,0,1,30906115,1
70,144,0.0106031655839942,1155,0,2,44149508,1
109,132,0.9609590711652459,848,848,1,31233287,1
156,20,0.0162760416666667,2,0,1,254000000,1
177,6,0.25,2,0,2,208000000,1
152,144,0.00805936635009332,2506,0,1,217000000,1
77,0,1.0,1,0,2,3500000000,1
78,0,0.5,1,0,2,2000000000,1
74,0,0.5,1,0,1,1500000000,1
103,0,1.0,1,0,1,29999900000,1
66,0,0.5,1,0,1,49899590000,1
100,0,1.0,1,0,1,1288982027,1
97,0,0.5,1,0,1,30000000000,1
79,0,0.5,1,0,1,9899880000,1
105,48,2.51173482510288e-07,1,0,1,59900000,1
86,2,1.0,1,1,4,50000000000,1
99,0,0.5,1,0,1,20000000000,1
99,0,1.0,1,0,1,54850000,1
88,28,0.0792946829405163,8,0,2,50000000,1
122,4,1.0,1,0,1,60000000,1
99,0,1.0,1,0,1,48103363,1
77,0,1.0,1,0,2,71635990,1
91,10,0.05,1,0,2,100000000,1
115,0,1.0,1,0,1,44894766,1
85,0,1.0,1,0,2,45420978,1
76,6,0.25,1,0,2,94143757,1
79,4,1.0,1,0,2,62870000,1
69,2,0.5,1,0,1,153400000,1
86,0,1.0,1,0,2,1814749792,1
33,144,0.0719809272200058,2876,2800,2,233000000,1
91,144,0.0723747820815637,2082,0,1,212990000,1
110,2,1.0,1,0,2,454950000,1
22,2,1.0,1,0,2,350500000,1
64,10,0.03125,1,0,2,269000000,1
26,12,0.00138888888888889,1,0,2,265000000,1
27,144,0.272748665611838,1517,0,1,280000000,1
34,144,0.030855096248042002,1401,175,3,740096446,1
90,4,0.5,1,0,1,298000000,1
71,0,1.0,1,0,2,350000000,1
38,14,0.5125,7,0,1,238000000,1
16,2,0.25,1,0,1,238000000,1
70,144,0.394318656720039,1509,0,1,199300000,1
74,0,1.0,1,0,2,64000000,1
89,0,1.0,1,0,1,3151205541,1
75,0,1.0,1,0,1,3024978947,1
109,12,1.0,2,0,1,89683575,1
140,36,0.001953125,1,0,2,99980000,1
108,16,1.0,1,0,1,49970001,1
80,4,0.0555555555555556,1,0,2,100000000,1
91,0,1.0,1,0,2,32180000,1
85,0,1.0,1,0,1,274410000,1
109,106,4.31167858618277e-12,12,0,1,170040000,1
82,12,0.5625,2,0,2,215000000,1
88,0,1.0,1,0,2,100948919,1
80,42,2.4790822723765398e-05,2,0,4,273200000,1
94,0,1.0,1,0,1,77770000,1
83,72,0.500000001428113,3,0,4,305329000,1
92,26,1.00052083333333,2,0,3,249457234,1
99,38,1.6146866732804197e-07,1,0,1,395820000,1
80,0,1.0,1,0,2,38273000,1
140,0,1.0,1,0,1,1800000000,1
78,2,0.25,1,0,2,301138560,1
79,6,0.25,1,0,1,70329600,1
127,0,1.0,1,0,1,30000000,1
68,2,0.5,1,0,1,165957798,1
87,4,0.125,1,0,2,999980000,1
96,8,0.03125,1,0,2,399980000,1
78,2,0.75,3,0,2,106659000,1
79,12,1.0078125,2,0,3,1499960000,1
89,10,0.28125,2,0,2,1499960000,1
77,0,0.5,1,0,2,999980000,1
76,0,2.0,2,0,3,159906922,1
77,0,1.0,1,0,2,300000000,1
77,0,2.0,3,0,5,2390289000,1
140,0,0.5,1,0,2,200000000,1
79,0,1.0,1,0,2,89252486,1
78,144,0.42627742618321596,2112,1,2,99800000,1
139,0,0.5,1,0,1,199950000,1
265,0,0.125,1,0,1,313000000,1
207,2,1.0,1,0,1,251000000,1
250,12,0.6050530558106321,6,0,1,311000000,1
101,144,0.605201688970246,2002,8,2,648807530,1
78,0,1.0,1,0,2,258772502,1
92,0,1.0,1,0,2,200480652,1
95,0,1.0,1,0,2,100000000,1
80,144,1.6375248019400301,1996,2,6,259126685,1
102,0,1.0,1,0,2,184667944,1
85,0,1.0,1,0,2,128262516,1
86,0,1.0,1,0,2,41954546,1
86,0,1.0,1,0,1,124490000,1
88,10,3.38333333333333,5,0,8,1649161272,1
93,30,2.3500301408179,17,0,4,610222600,1
73,6,1.0,1,0,2,168819831,1
69,144,0.36839491499432603,295,103,1,1249414351,1
92,64,0.658532460530599,9,0,4,1807410000,1
71,2,0.1,1,0,1,278653103,1
81,140,2.1143579860448,1482,11,5,817407861,1
137,144,0.9752032105416691,1040,0,1,82313581,1
102,144,0.336137652741917,1157,1121,1,3757124897,1
85,2,1.0,2,0,3,346939281,1
99,144,4.11400410748284,1590,1584,9,2226136267,1
95,144,2.5287052060873,1336,40,7,929881671,1
94,144,1.7361588615822399,1710,1354,4,916189510,1
161,0,0.5,1,0,2,51857538,1
68,4,0.5,1,0,1,483370990,1
98,144,0.816755017133793,1561,1356,4,343759419,1
90,144,2.06508949229529,1781,1781,19,2850807064,1
86,144,0.5989422484495172,2265,2160,8,1218656746,1
87,144,1.12964777239657,2129,2126,8,1153215241,1
77,144,1.75777066514264,1227,1227,7,516425046,1
80,144,2.288888925524,1937,19,8,781983859,1
76,6,1.00595238095238,6,0,2,632000000,1
78,144,3.0216796876246,2112,27,7,1805000000,1
67,0,1.04545454545455,2,0,4,8405412421,1
84,60,3.3750000000000093,20,0,7,5180713795,1
100,144,0.0166666666668487,1143,0,1,539426529,1
91,144,1.4865564131922702,1600,1594,7,1536906729,1
97,144,2.2311234358361802,1543,1234,10,1642290055,1
74,0,0.5,1,0,2,3643800000,1
65,2,3.5416666666666696,5,0,8,1669199820,1
82,144,0.45338916284333297,910,13,1,147110738,1
104,36,1.00000040187757,2,0,3,2924362705,1
79,144,2.6118913159190402,1901,1433,4,525206000,1
83,144,2.8259391019335403,1771,1609,11,1585964713,1
89,144,1.5595058710882699,954,392,5,1042962464,1
21,6,0.21759259259259303,4,0,1,250000000,1
24,4,0.125,1,0,1,318000000,1
36,4,0.125,1,0,2,310345727,1
77,14,0.015625,1,0,1,246000000,1
64,0,0.5,1,0,2,189000000,1
79,0,2.0,2,0,4,5040280000,1
78,0,1.0,1,0,2,2511690000,1
71,18,0.0087890625,2,0,3,4044520700,1
90,106,4.731608873725951e-15,1,0,2,100400000,1
77,58,0.00043402777777777797,1,0,1,43555500,1
79,144,1.07525510206042,1469,0,2,200240000,1
71,144,0.12379997964558098,1285,1059,2,245180000,1
86,142,0.00390676227478651,2232,0,2,45190000,1
103,26,0.00390625,1,0,1,583870000,1
83,14,0.12890625,2,0,3,176110000,1
81,44,1.80844907407407e-05,1,0,1,118330000,1
75,20,0.783854166666667,8,0,1,54140000,1
87,144,1.7019240620773999,2072,933,1,610300000,1
73,124,1.7965327442428196e-13,1,0,1,117220000,1
78,138,0.222260441028583,2114,2,1,49060000,1
79,26,0.00390625,1,0,1,175305866,1
79,144,0.208075778395648,1867,4,4,1736558556,1
153,2,0.25,1,0,1,89315988,1
159,8,1.09090909090909,2,0,2,67115243,1
156,144,0.250002243272176,763,16,1,85950370,1
262,144,0.24208431653772303,1068,7,1,308000000,1
79,0,1.0,1,0,1,41834112,1
99,144,0.0146580006440851,1786,0,1,202000000,1
162,2,0.5,1,0,1,222000000,1
94,18,0.03125,1,0,1,203000000,1
251,4,0.125,1,0,1,294000000,1
191,30,0.987185872395833,27,0,1,182000000,1
175,4,0.75,2,0,1,208000000,1
226,6,0.0758928571428571,5,0,1,261018719,1
247,6,0.0625,1,0,1,318000000,1
170,24,0.125,1,0,1,280770000,1
91,0,1.0,1,0,1,298000000,1
301,144,0.5242348240185359,3552,0,1,247000000,1
265,4,0.05,2,0,1,614000000,1
239,144,4.0641500111451e-06,768,0,1,326000000,1
337,16,0.0078125,1,0,1,137000000,1
77,0,0.5,1,0,1,40000000,1
102,144,1.16339854229687,1151,1133,4,98000000,1
95,0,3.0,5,0,7,228883000,1
103,144,0.916488750689598,778,766,1,33000000,1
104,0,0.5,1,0,1,50010000,1
96,0,1.0,1,0,2,42913000,1
78,0,4.0,7,0,10,435000000,1
101,144,0.6298226653132889,2240,2173,2,100000000,1
115,144,0.0392958431657627,1879,0,1,100000000,1
163,144,0.147186147186147,159,0,1,50000000,1
100,144,0.19074976347120698,2256,2156,4,69499456,1
80,0,1.0,2,0,3,150000000,1
87,144,0.581178690840583,2020,719,2,200200000,1
81,0,1.0,2,0,3,100000000,1
86,14,0.334375,2,0,4,120980000,1
79,0,1.0,2,0,3,135000000,1
94,2,2.0,3,0,3,141811329,1
96,0,0.0232558139534884,1,0,2,35758066,1
176,2,1.0,1,0,1,292000000,1
252,144,0.201272397580097,943,0,1,304000000,1
201,144,0.00316177682027852,2991,0,1,185000000,1
230,144,0.000321181040305002,825,0,1,196000000,1
259,144,0.00239294664072922,1495,0,1,313000000,1
243,32,0.635416666666902,7,0,1,227000000,1
161,144,4.02650064702538e-05,2342,0,1,311000000,1
224,2,0.5,1,0,1,276000340,1
199,144,0.5994190494121601,1880,0,1,264000000,1
245,0,1.0,1,0,1,318000000,1
86,144,0.000578779596264666,2228,0,2,66902592,1
79,4,0.2,1,0,1,500000000,1
79,144,0.0535714288459072,1840,0,2,33444816,1
74,0,0.5,1,0,2,1345593182,1
90,2,0.125,1,0,1,1000000000,1
105,144,0.37627683371583204,1686,518,2,2750000000,1
93,4,0.0416666666666667,1,0,2,2300000000,1
85,144,0.185185185203182,1406,1406,2,3318835540,1
67,10,0.184151785714286,10,0,2,1135940828,1
84,2,0.3,4,3,4,1755940297,1
86,144,0.169038529295216,1788,1639,5,2802547169,1
83,8,0.2,1,0,1,100000000,1
81,2,0.30909090909090897,7,7,4,2504615383,1
98,2,1.0,2,0,2,987000000,1
106,144,0.658773949036572,2020,1,4,4377257973,1
80,144,0.15937573878985198,2041,0,2,1188000000,1
78,2,0.875,3,3,4,2251051851,1
66,2,0.6071428571428571,5,0,2,867444106,1
97,144,0.263318931035482,1443,922,2,2000000000,1
91,2,1.03205128205128,3,0,3,1082540000,1
111,2,0.25,1,0,1,224790000,1
127,120,0.0575000000000002,17,0,1,628651700,1
81,144,0.601246032909837,1482,1477,2,218096700,1
73,16,0.1078125,4,0,1,33950000,1
127,10,0.38392857142857106,4,0,1,47754699,1
162,144,0.20084632996797,1905,0,1,222000000,1
156,8,0.25,1,0,1,225000000,1
163,2,0.5,1,0,2,222000000,1
161,144,2.0295251918512798e-06,1084,0,1,221995000,1
170,18,0.015625,1,0,1,231613316,1
153,144,0.15371202286049301,2583,1,2,454000000,1
173,16,0.015625,1,0,1,208000000,1
134,10,1.5,3,0,1,43600000,1
70,22,1.75,5,0,1,38489738,1
67,144,0.294593451464394,1217,0,2,101050000,1
85,144,0.000547757640767382,1438,0,2,34383517,1
155,144,0.0497419654991161,800,0,2,224000000,1
160,6,0.0625,3,0,2,224000000,1
173,8,0.833333333333333,4,0,1,208000000,1
161,4,0.166666666666667,1,0,1,221990000,1
178,0,1.0,1,0,1,193337140,1
176,6,0.1,1,0,1,208000000,1
159,144,0.00437229058081151,2228,0,1,224000000,1
67,144,0.00439236829674865,1257,1255,2,1078380000,1
122,144,0.7085493561129731,832,17,1,895000000,1
77,144,0.588611111111111,1195,0,2,1200000000,1
78,144,1.5772536002106399,2114,1933,5,2359394102,1
80,0,1.0,1,0,1,1170764341,1
86,144,0.21118483007890398,1871,0,1,42140000,1
155,144,0.434046978462754,1141,0,1,90970000,1
143,144,0.22941329788861103,1872,0,2,83280000,1
70,144,0.660580167982203,1166,0,1,82550000,1
108,144,2.9737036597359703,1139,8,5,2378360000,1
95,144,0.3728523607424729,1224,1063,2,399940000,1
98,144,1.1689862866869398,1614,1580,5,1007480000,1
149,144,0.37723000299369797,1156,0,1,73120000,1
163,144,1.1872189514623999,1327,1051,5,951350000,1
97,0,0.5,1,0,2,46240000,1
81,138,0.56958020600836,1481,0,1,88910000,1
79,144,0.733290890410963,1944,1771,3,881061712,1
92,144,0.41593111324249105,1954,1954,3,347920000,1
96,132,1.8947806286936e-14,1,0,1,275900000,1
122,144,0.279637570402761,927,0,1,67590000,1
176,6,0.5,1,0,1,208000000,1
149,144,0.00145004253983099,1725,0,1,196460000,1
85,0,0.111111111111111,1,0,2,485484100,1
84,4,0.0019607843137254897,1,0,2,484596500,1
88,2,0.5,1,0,2,40157417,1
130,16,0.101328125,6,0,1,127990000,1
142,2,1.0,1,0,1,48400000,1
83,0,0.5,1,0,2,88340003,1
126,78,0.18125000007760997,6,0,1,162990000,1
161,144,0.17745222719973397,1731,0,2,55000000,1
91,2,0.25,1,0,2,62370192,1
138,0,0.5,1,0,1,111909398,1
120,4,0.03125,1,0,1,91386586,1
181,0,0.5,1,0,1,40142264,1
91,2,0.0232558139534884,1,0,2,61950000,1
149,0,1.0,1,0,1,40090000,1
102,0,1.0,1,0,1,31950000,1
97,144,0.3173834270628211,1091,0,2,38950000,1
68,144,0.0208350316531705,865,0,1,45940000,1
110,12,1.125,3,0,1,41950000,1
79,144,1.00803052410338,1933,1859,2,87191462,1
85,58,2.26056134259259e-06,1,0,2,59990280,1
315,2,0.2,1,0,1,212000000,1
320,0,1.0,1,0,1,230000000,1
117,64,0.718420139479479,75,0,1,107027513,1
114,144,0.0682615084826926,1417,0,1,85114612,1
184,48,0.350000003139669,5,0,1,198000000,1
205,144,0.168346303338066,2498,0,1,372000000,1
175,144,0.000260758154373667,1565,0,1,208000000,1
202,6,0.125,1,0,1,188990000,1
330,144,0.000164226151505172,1255,0,1,154000000,1
192,144,0.316092361702118,2855,962,1,181980000,1
195,144,1.5556859418220401,1083,0,3,537000000,1
315,144,0.104166666667444,3529,0,1,230000000,1
252,2,0.5,1,0,1,210000000,1
203,2,0.5,1,0,1,189000000,1
257,144,0.07163552771467001,2309,0,1,223000000,1
258,4,0.14285714285714302,8,0,1,223000000,1
177,8,0.2,1,0,2,208000000,1
304,2,0.25,1,0,1,221596125,1
76,2,0.25,1,0,2,100000000,1
233,10,0.0979166666666667,6,0,2,44327845,1
212,144,1.06649724087863,319,0,2,70990000,1
171,144,1.0550191559115698,1043,3,2,62034407,1
203,0,0.5,1,0,2,88888160,1
217,0,0.5,1,0,2,61990000,1
257,0,0.5,1,0,1,87181934,1
175,144,1.3326043120555902,1304,0,2,77567051,1
159,20,1.375,3,1,4,310000000,1
178,0,0.5,1,0,2,60406784,1
207,0,0.5,1,0,2,52750196,1
219,10,0.3708333333333329,4,0,2,38980003,1
214,10,0.49375,5,0,2,166980000,1
211,8,0.9,7,0,2,34490000,1
238,0,0.5,1,0,2,42784141,1
160,144,8.608325421198009,986,926,20,1486329872,1
158,136,5.7952672921927695,558,550,14,988256355,1
164,8,1.25,2,0,2,110700000,1
251,144,0.125013621436517,1043,0,2,90090000,1
223,144,0.6041668972283871,1662,1,3,194070000,1
174,0,0.5,1,0,2,67937238,1
218,144,0.358832019458683,1470,0,2,37786434,1
156,144,7.620765082360069,1311,1269,19,1292980000,1
163,78,0.00555555853824066,15,0,1,79000000,1
155,26,0.0246488131009615,2,2,4,237860002,1
225,0,0.5,1,0,2,104786437,1
161,144,4.72440066588284,1486,1393,7,430708702,1
154,144,0.46532436564936,1792,889,2,159000000,1
181,144,0.9278090408172941,1107,0,2,52897201,1
232,0,0.5,1,0,2,109670275,1
190,0,0.5,1,0,2,56967206,1
248,0,0.5,1,0,2,74980000,1
157,144,9.048107188447052,1426,1402,41,3222890462,1
168,0,0.5,1,0,2,55990000,1
184,0,0.5,1,0,2,78840000,1
100,0,1.0,1,0,1,31550060,1
126,0,1.0,1,0,1,139574266,1
111,0,1.0,1,0,1,40000000,1
153,2,0.5,1,0,1,124396904,1
166,24,0.097608024691358,15,0,1,1326000000,1
92,0,1.0,1,0,1,62000000,1
181,0,1.0,1,0,1,54000000,1
91,0,1.0,1,0,2,62630000,1
154,0,1.0,1,0,1,100000000,1
131,0,1.0,1,0,1,80000000,1
156,144,0.0357142859576429,306,0,1,56900000,1
150,0,1.0,1,0,1,60000000,1
97,6,0.25,1,0,2,32380014,1
181,2,0.5,1,0,1,69788894,1
111,50,3.0517578125e-05,1,0,1,101000000,1
115,144,0.44632091488411096,1423,0,1,178379741,1
151,0,0.5,1,0,1,200000000,1
82,2,1.0,1,0,1,1148571492,1
265,144,0.15610743249535902,3300,0,1,313000000,1
74,0,1.0,1,0,2,36459974,1
101,0,1.0,1,0,2,52191118,1
108,0,1.0,1,0,1,32507777,1
145,20,0.00520833333333333,10,0,1,109817904,1
81,4,1.0,1,0,2,500000000,1
120,0,0.5,1,0,1,200000000,1
80,0,0.5,1,0,2,100000000,1
64,140,1.4883235477452998,1351,0,2,146436470,1
133,70,0.187500000058208,4,0,1,96434240,1
148,0,1.0,1,0,1,200000000,1
85,0,1.0,1,0,1,62521151,1
73,2,1.0,1,0,1,50536618,1
154,0,0.5,1,0,1,46594972,1
100,144,0.00806972585829217,2164,0,2,250000000,1
90,138,1.1921420904488302,24,0,4,500000000,1
87,144,0.00164569496481147,912,192,1,250000000,1
80,2,1.5,2,0,2,250000000,1
80,10,0.05,1,0,2,60000000,1
76,144,1.1562830648872,1140,838,3,543762608,1
77,24,0.25,1,0,1,216219911,1
69,34,1.0006103515625,3,1,3,530693215,1
68,144,1.1352831178786202,901,879,1,240637552,1
74,144,7.06989096469674,863,855,14,1964934907,1
71,18,0.25,1,0,1,428614843,1
73,144,0.162983983609417,828,1,1,279666667,1
262,144,0.00549241821954958,1429,0,1,308000000,1
264,6,0.25,1,0,1,306000000,1
95,6,0.5,1,0,2,40786827,1
119,2,2.0,2,0,1,122961400,1
83,0,0.5,1,0,1,166600000,1
92,8,0.0138888888888889,1,0,2,33900000,1
22,144,0.0336633212797688,1993,0,2,212756903,1
259,0,0.5,1,0,1,313000000,1
72,144,0.092417483418294,1553,0,1,100000000,1
73,144,0.513589285870037,261,103,2,94000000,1
69,144,1.11844571604522,1104,0,2,90000000,1
71,4,1.0,1,0,1,50000000,1
76,126,0.20372840601784603,1416,0,1,80857400,1
77,0,0.5,1,0,2,34142600,1
86,144,2.76701637958758,2251,1,3,169000000,1
111,6,1.0,1,0,1,105000000,1
81,4,1.0,1,0,2,100000000,1
79,6,1.0,1,0,1,100000000,1
92,2,1.0,1,0,1,40000000,1
85,4,1.0,1,0,2,53000000,1
76,8,1.5,2,0,1,100000000,1
75,16,1.20059523809524,18,0,4,404000000,1
71,96,1.25833336572962,24,1,4,180000000,1
91,6,0.5,1,0,2,61700000,1
87,2,1.0,1,0,1,30000000,1
94,144,0.00069052552725511,712,0,1,200000000,1
74,4,0.1,1,0,1,49000000,1
49,144,0.12182115024528999,2886,1,2,434000000,1
83,144,0.0851148968532416,1457,0,1,390000000,1
64,0,1.0,1,0,2,192000000,1
56,0,1.0,1,0,1,217000000,1
23,4,0.25,3,0,2,226990000,1
113,0,0.5,1,0,1,222000000,1
171,8,0.0625,1,0,1,76340204,1
112,0,1.0,1,0,1,35044883,1
114,4,0.0833333333333333,2,0,1,143190000,1
88,6,1.08333333333333,2,0,4,157586955,1
146,4,0.25,1,0,1,54170887,1
79,50,1.26111450195312,4,0,2,441030523,1
83,10,0.125,8,0,2,142378347,1
143,0,1.0,1,0,2,96416203,1
100,144,1.0942163053573801,1977,1553,4,407242515,1
130,0,1.0,1,0,1,174890000,1
157,4,0.0909090909090909,2,0,1,76350204,1
71,4,0.5,1,0,1,99900000,1
86,144,0.0681929392382406,2216,0,2,2500000000,1
81,144,0.43466279106654293,1344,18,5,5800000000,1
165,4,0.786309523809524,12,0,2,7384503469,1
95,6,2.12142857142857,19,0,3,8000000000,1
82,144,0.35376509483854296,919,916,1,1500000000,1
87,4,0.0162037037037037,2,0,2,4200000000,1
88,144,0.22927333814037099,1166,1162,1,3000000000,1
164,0,1.0,1,0,1,2790000000,1
83,20,1.55323728600244,11,0,5,5999800000,1
89,144,2.5656895271477898,860,5,7,15400540000,1
80,4,0.0039215686274509795,1,0,1,4000000000,1
80,144,0.0337878427207023,2015,0,2,80006821,1
171,144,0.0019238206477810301,1120,983,1,34482759,1
162,8,0.0721726190476191,6,0,1,95000000,1
155,144,0.0189889085655266,1170,996,1,30816641,1
156,2,1.0,1,0,1,33000000,1
158,10,0.00333333333333333,1,0,1,32000000,1
153,144,0.00854717922918258,1333,1222,1,31397174,1
78,136,0.299642857711589,2113,7,2,30395000,1
79,144,0.6869075602049829,1935,4,2,30863147,1
140,0,1.0,1,0,2,100000000,1
123,144,1.88320793459353,700,3,2,320000000,1
107,0,0.5,1,0,2,199950000,1
79,144,1.9774142088666102,1941,1881,9,2070000000,1
179,0,0.5,1,0,1,399950000,1
77,144,0.8641657192988721,1227,1227,3,800000000,1
87,2,0.25,1,0,2,300000000,1
81,6,0.0625,1,0,2,120000000,1
150,144,2.00006610981548,1421,1211,3,1059900000,1
165,144,2.6824014166729704,928,918,5,2450000000,1
114,4,0.0659722222222222,3,0,1,200000000,1
67,144,0.30987344175964193,1306,1087,2,350000000,1
69,144,0.5037622097753449,1098,1,1,350000000,1
156,0,0.5,1,0,1,149950000,1
167,144,0.0498442037344233,1369,12,1,300000000,1
78,144,0.197312570486832,2114,2095,8,1050000000,1
102,10,0.2328125,18,0,2,300000000,1
143,144,0.507440530022838,1541,1405,2,569900000,1
177,14,0.6,3,0,2,389950000,1
153,2,0.25,1,0,1,330000000,1
168,8,9.66183574879227e-05,1,0,1,200000000,1
163,0,1.0,1,0,1,199950000,1
191,24,0.00785064697265625,3,0,1,350000000,1
176,144,0.294747796161304,847,5,1,250000000,1
104,20,1.0630895445453399,9,0,4,1259900000,1
116,144,0.0772062691379554,991,987,1,290000000,1
133,140,0.10384506772171599,348,2,3,780000000,1
171,144,1.22219142503665,1180,994,3,549950000,1
92,0,0.5,1,0,1,420000000,1
197,6,0.5,2,0,1,350000000,1
162,54,1.29826688558175,37,0,3,959900000,1
196,144,0.488786129622466,636,13,2,400000000,1
101,144,1.41418584459689,2208,1990,5,1379900000,1
105,144,1.19167363766268,1881,1817,4,1120000000,1
115,0,0.5,1,0,2,399950000,1
103,0,0.5,1,0,1,399950000,1
132,144,0.00148936831995195,475,0,1,320000000,1
96,2,0.75,2,0,2,499950000,1
157,144,2.35704909672691,1037,0,2,389950000,1
144,0,0.5,1,0,1,199950000,1
66,144,0.5333489483956779,1906,1904,4,865000000,1
178,6,0.3125,4,0,1,400000000,1
100,144,0.241825933314046,2246,2196,4,600000000,1
155,144,0.8322291906517472,1114,23,2,770000000,1
185,12,0.674479166666667,3,0,3,949950000,1
147,8,0.840911335578002,4,0,4,789850000,1
89,144,0.0357844870949752,468,0,1,250000000,1
86,144,0.21827412459911,2276,2264,4,550000000,1
152,144,2.28789753185365,1415,1411,3,899950000,1
146,112,0.591458926875593,21,16,3,399850000,1
126,144,0.358598647458627,1441,1243,1,200000000,1
145,0,1.0,2,0,2,799900000,1
181,144,1.3556512468919502,1333,1,2,579950000,1
124,144,1.27312666273868,439,207,3,930000000,1
142,0,0.5,1,0,1,279950000,1
169,144,0.23570826914013102,984,879,2,420000000,1
65,144,1.1963636331861498,1957,1489,1,250000000,1
125,144,0.49093751098112104,1213,962,3,780000000,1
73,144,0.300562059963883,1085,1060,2,750000000,1
158,14,0.26494341563786,18,0,1,400000000,1
109,0,0.5,1,0,1,249950000,1
160,144,0.112109795687571,902,0,1,410000000,1
139,0,1.0,1,0,2,249950000,1
105,0,1.0,1,0,1,150000000,1
74,0,1.0,1,0,2,96000000,1
150,0,1.0,1,0,1,100000000,1
152,0,1.0,1,0,1,100000000,1
163,0,1.0,1,0,1,100000000,1
106,0,1.0,1,0,2,100000000,1
65,144,0.00045557859064905706,1992,0,1,69000000,1
190,0,0.5,1,0,1,380000000,1
327,144,1.8055958164667698,3970,0,2,308000000,1
197,2,1.0,1,0,1,179000000,1
230,0,1.0,1,0,2,196000000,1
202,6,0.19444444444444395,6,0,1,189000000,1
216,8,0.01875,3,0,1,182000000,1
176,144,0.00704439339982956,1602,3,2,416000000,1
328,144,0.00125939664356993,3695,0,1,154000000,1
187,4,0.1,1,0,1,190000000,1
69,0,0.0909090909090909,1,0,1,300000000,1
82,144,0.0695320641980051,931,0,1,600000000,1
79,144,0.694478004520629,1948,1920,2,1531000000,1
24,6,0.0625,1,0,1,318000000,1
23,24,0.00011160714285714299,1,0,2,227000000,1
22,6,0.1,1,0,2,299530000,1
33,144,0.0232485101542018,1383,0,2,233000000,1
76,14,0.00138888888888889,1,0,1,176000000,1
91,144,1.14509685917902,2587,489,1,213000000,1
28,2,0.5,1,0,1,200000000,1
55,8,0.01,1,0,1,217000000,1
66,0,0.5,1,0,1,100000000,1
67,0,1.0,1,0,2,700000000,1
181,0,1.5,2,0,2,700000000,1
76,0,0.5,1,0,1,300000000,1
79,4,0.125,1,0,2,302999620,1
79,6,0.0833333333333333,1,0,1,31225100,1
174,24,1.25733090753425,6,0,3,138021121,1
153,6,0.25,1,0,2,165000000,1
162,4,0.5,1,0,1,159000000,1
185,2,1.0,1,0,2,78990000,1
167,0,0.5,1,0,2,51990000,1
